0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,Px¥­§¡­È,Pz¥­§¡­È
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,0.088936824,0.004003353
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.015,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.97,,,
0,0,0,0,0,0,0,0,0,-5.222,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.654,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.571,0,3.972,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.575,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.568,0,3.983,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.657,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.971,,,
0,0,0,0,0,0,0,0,0,-4.661,0,3.97,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.575,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.97,,,
0,0,0,0,0,0,0,0,0,-4.577,0.001,3.976,,,
0,0,0,0,0,0,0,0,0,-4.569,0.001,3.979,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.972,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.966,,,
0,0,0,0,0,0,0,0,0,-4.568,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.575,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.658,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.567,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.57,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.575,0,3.983,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.741,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.57,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.818,0,3.966,,,
0,0,0,0,0,0,0,0,0,-4.654,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.652,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.652,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.743,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.97,,,
0,0,0,0,0,0,0,0,0,-4.579,0.001,3.972,,,
0,0,0,0,0,0,0,0,0,-4.58,0.001,3.973,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.964,,,
0,0,0,0,0,0,0,0,0,-4.658,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.663,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.971,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.583,0,3.973,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.985,,,
0,0,0,0,0,0,0,0,0,-4.57,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.585,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.656,0,3.969,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.815,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.982,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.649,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.585,0,3.968,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.982,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.575,0,3.986,,,
0,0,0,0,0,0,0,0,0,-4.661,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.655,0,3.982,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.66,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.584,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.657,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.583,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.987,,,
0,0,0,0,0,0,0,0,0,-4.581,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.987,,,
0,0,0,0,0,0,0,0,0,-4.571,0.001,3.974,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.581,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.574,0,3.98,,,
0,0,0,0,0,0,0,0,0,-4.822,0,3.972,,,
0,0,0,0,0,0,0,0,0,-4.655,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.823,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.66,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.989,,,
0,0,0,0,0,0,0,0,0,-4.741,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.658,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.659,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.817,0,3.988,,,
0,0,0,0,0,0,0,0,0,-4.821,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.661,0,3.988,,,
0,0,0,0,0,0,0,0,0,-4.655,0,3.974,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.986,,,
0,0,0,0,0,0,0,0,0,-4.58,0,3.971,,,
0,0,0,0,0,0,0,0,0,-4.579,0,3.989,,,
0,0,0,0,0,0,0,0,0,-4.583,0,3.982,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.656,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.578,0,3.988,,,
0,0,0,0,0,0,0,0,0,-4.656,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.572,0,3.977,,,
0,0,0,0,0,0,0,0,0,-4.74,0,3.975,,,
0,0,0,0,0,0,0,0,0,-4.576,0,3.988,,,
0,0,0,0,0,0,0,0,0,-4.66,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.573,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.66,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.582,0,3.986,,,
0,0,0,0,0,0,0,0,0,-4.571,0,3.981,,,
0,0,0,0,0,0,0,0,0,-4.814,0,3.989,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.976,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.825,0,3.979,,,
0,0,0,0,0,0,0,0,0,-4.581,0,3.989,,,
0,0,0,0,0,0,0,0,0,-4.586,0,3.982,,,
0,0,0,0,0,0,0,0,0,-5.217,0,3.986,,,
0,0,0,0,0,0,0,0,0,-4.583,0,3.978,,,
0,0,0,0,0,0,0,0,0,-4.737,0,3.987,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.985,,,
0,0,0,0,0,0,0,0,0,-4.577,0,3.987,,,
0,0,0,0,0,0,0,0,0,-4.018,0,3.984,,,
0,0,0,0,0,0,0,0,0,-4.018,0,3.984,,,
